id_student,final_result,total_clicks,active_days,avg_daily_clicks,first_active_day,last_active_day,quizzes_attempted,avg_quiz_score,date_registration,date_unregistration,unregistered_flag
582160,Fail,683.0,43.0,3.0765765765765765,-18.0,121.0,3.0,70.33333333333333,-114.0,0.0,0
582227,Fail,370.0,21.0,2.5170068027210886,-5.0,62.0,1.0,70.0,-137.0,0.0,0
582288,Withdrawn,2.0,1.0,2.0,-6.0,-6.0,0.0,0.0,-151.0,4.0,1
582302,Fail,421.0,38.0,2.944055944055944,30.0,131.0,4.0,75.75,-148.0,0.0,0
582373,Withdrawn,864.0,60.0,1.803757828810021,-18.0,199.0,5.0,74.0,-151.0,206.0,1
582416,Pass,1322.0,103.0,2.5374280230326294,-17.0,258.0,7.0,83.85714285714286,-96.0,0.0,0
582452,Pass,824.0,70.0,2.361031518624642,-18.0,232.0,7.0,69.14285714285714,-86.0,0.0,0
582464,Pass,1273.0,115.0,2.1006600660066006,-18.0,256.0,7.0,74.71428571428571,-42.0,0.0,0
582554,Fail,1545.0,131.0,2.4562798092209857,-18.0,257.0,7.0,73.14285714285714,-73.0,0.0,0
582848,Withdrawn,565.0,47.0,2.26,-12.0,115.0,2.0,52.5,-136.0,160.0,1
582931,Fail,814.0,81.0,2.5201238390092877,-18.0,234.0,7.0,56.0,-37.0,0.0,0
582954,Fail,5.0,2.0,1.25,-5.0,13.0,0.0,0.0,-81.0,-7.0,1
583037,Withdrawn,955.0,82.0,2.3123486682808716,-17.0,166.0,3.0,73.33333333333333,-96.0,166.0,1
583147,Withdrawn,230.0,20.0,2.3958333333333335,-25.0,18.0,0.0,0.0,-99.0,53.0,1
583198,Pass,1197.0,66.0,2.7708333333333335,17.0,254.0,7.0,83.42857142857143,16.0,0.0,0
583215,Withdrawn,571.0,46.0,2.482608695652174,-18.0,170.0,4.0,76.5,-102.0,173.0,1
583221,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-151.0,-144.0,1
583247,Fail,269.0,37.0,2.152,-16.0,205.0,6.0,70.0,-145.0,0.0,0
583293,Pass,2885.0,172.0,2.3862696443341607,-15.0,261.0,16.0,89.8125,-154.0,0.0,0
583335,Fail,338.0,34.0,1.7883597883597884,-17.0,49.0,1.0,81.0,-139.0,0.0,0
583438,Withdrawn,59.0,5.0,3.1052631578947367,-16.0,-6.0,0.0,0.0,-25.0,-4.0,1
583514,Pass,1470.0,73.0,3.2096069868995634,-16.0,241.0,6.0,78.83333333333333,-124.0,0.0,0
583540,Pass,744.0,58.0,2.2545454545454544,5.0,234.0,7.0,66.14285714285714,-49.0,0.0,0
583570,Fail,11.0,2.0,2.75,-16.0,-8.0,0.0,0.0,-151.0,0.0,0
583580,Fail,144.0,6.0,2.769230769230769,-14.0,8.0,0.0,0.0,-142.0,0.0,0
583606,Fail,1159.0,57.0,4.024305555555555,-12.0,252.0,7.0,55.285714285714285,-72.0,0.0,0
583775,Withdrawn,1615.0,122.0,1.8436073059360731,-11.0,257.0,13.0,62.0,-137.0,84.0,1
583871,Pass,1524.0,85.0,2.801470588235294,-2.0,258.0,7.0,66.85714285714286,-116.0,0.0,0
583946,Pass,1950.0,115.0,2.914798206278027,-17.0,251.0,7.0,75.85714285714286,-124.0,0.0,0
583955,Pass,2949.0,148.0,2.960843373493976,-17.0,261.0,7.0,79.71428571428571,-79.0,0.0,0
584082,Withdrawn,303.0,29.0,2.2279411764705883,-18.0,49.0,1.0,37.0,-145.0,88.0,1
584132,Pass,512.0,64.0,1.9692307692307693,-18.0,257.0,7.0,51.142857142857146,-142.0,0.0,0
584183,Pass,1051.0,97.0,2.8328840970350404,-17.0,261.0,7.0,71.85714285714286,-131.0,0.0,0
584315,Fail,751.0,36.0,4.081521739130435,6.0,206.0,5.0,44.0,-53.0,0.0,0
584433,Pass,1091.0,90.0,3.227810650887574,1.0,238.0,7.0,80.71428571428571,-145.0,0.0,0
584455,Withdrawn,197.0,17.0,2.141304347826087,-5.0,46.0,1.0,42.0,-99.0,53.0,1
584495,Pass,877.0,66.0,2.9233333333333333,-16.0,248.0,6.0,61.833333333333336,-109.0,0.0,0
584517,Withdrawn,33.0,1.0,2.2,-7.0,-7.0,0.0,0.0,-109.0,-5.0,1
584532,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-137.0,-86.0,1
584586,Fail,228.0,20.0,2.6206896551724137,9.0,235.0,5.0,66.2,-214.0,-108.0,1
584591,Withdrawn,835.0,60.0,2.8694158075601375,-25.0,172.0,5.0,65.0,-114.0,172.0,1
584615,Withdrawn,21.0,2.0,1.6153846153846154,0.0,26.0,0.0,0.0,-121.0,131.0,1
584628,Withdrawn,98.0,10.0,3.2666666666666666,-14.0,10.0,0.0,0.0,-95.0,17.0,1
584640,Pass,1098.0,96.0,2.2546201232032854,-18.0,245.0,7.0,76.14285714285714,-95.0,0.0,0
584883,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-113.0,-21.0,1
584914,Pass,261.0,42.0,2.806451612903226,-11.0,233.0,5.0,72.6,-70.0,0.0,0
584918,Fail,752.0,47.0,2.9147286821705425,-18.0,223.0,6.0,41.833333333333336,-139.0,0.0,0
584932,Fail,10.0,2.0,1.4285714285714286,-17.0,-9.0,0.0,0.0,-36.0,0.0,0
584943,Pass,1546.0,123.0,2.165266106442577,-18.0,259.0,7.0,78.57142857142857,-99.0,0.0,0
585208,Withdrawn,1074.0,97.0,2.557142857142857,-18.0,208.0,4.0,58.0,-142.0,213.0,1
585210,Fail,255.0,26.0,2.142857142857143,-10.0,235.0,6.0,42.666666666666664,-121.0,0.0,0
585326,Pass,2729.0,157.0,3.753782668500688,-8.0,254.0,7.0,80.57142857142857,-107.0,0.0,0
585359,Fail,1850.0,116.0,2.781954887218045,-17.0,248.0,14.0,54.42857142857143,-45.0,0.0,0
585384,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-154.0,-43.0,1
585422,Pass,2329.0,111.0,2.631638418079096,-18.0,254.0,10.0,70.2,-102.0,107.0,1
585525,Withdrawn,93.0,9.0,2.0217391304347827,-17.0,48.0,1.0,24.0,-127.0,52.0,1
585579,Withdrawn,61.0,6.0,2.3461538461538463,-4.0,25.0,0.0,0.0,-131.0,0.0,1
585695,Pass,2135.0,129.0,3.0587392550143266,-17.0,240.0,14.0,96.28571428571429,-181.0,0.0,0
585929,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.0,0.0,1
585998,Withdrawn,1253.0,74.0,2.0710743801652893,-24.0,156.0,9.0,89.55555555555556,-136.0,206.0,1
586022,Fail,793.0,70.0,2.2401129943502824,-18.0,189.0,4.0,70.75,-88.0,0.0,0
586113,Fail,1288.0,86.0,2.8558758314855877,-18.0,260.0,7.0,56.857142857142854,-116.0,0.0,0
586128,Pass,2531.0,195.0,2.6811440677966103,-9.0,251.0,7.0,84.71428571428571,-96.0,0.0,0
586243,Distinction,1301.0,112.0,2.0015384615384617,-17.0,260.0,7.0,87.42857142857143,-136.0,0.0,0
586257,Pass,1465.0,132.0,2.3821138211382116,-18.0,244.0,7.0,86.57142857142857,-102.0,0.0,0
586317,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-136.0,-18.0,1
586470,Fail,934.0,70.0,2.3408521303258145,-15.0,134.0,4.0,78.25,-86.0,0.0,0
586497,Pass,4694.0,240.0,3.2283356258596974,-18.0,266.0,15.0,89.33333333333333,-115.0,0.0,0
586526,Pass,1445.0,110.0,2.3844884488448845,-18.0,259.0,9.0,53.666666666666664,-221.0,131.0,1
586536,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-135.0,-15.0,1
586550,Pass,224.0,37.0,1.8360655737704918,-12.0,238.0,9.0,61.77777777777778,-79.0,12.0,1
586609,Withdrawn,416.0,29.0,2.3502824858757063,-10.0,122.0,2.0,71.0,-109.0,164.0,1
586625,Fail,1136.0,92.0,2.4642082429501087,-18.0,261.0,6.0,48.833333333333336,-120.0,0.0,0
586707,Withdrawn,78.0,8.0,2.108108108108108,-3.0,49.0,1.0,70.0,-88.0,49.0,1
586800,Distinction,4244.0,261.0,2.6525,-18.0,261.0,6.0,88.33333333333333,-66.0,0.0,0
586823,Withdrawn,33.0,3.0,1.65,-13.0,32.0,0.0,0.0,-124.0,-1.0,1
586912,Pass,1696.0,165.0,2.516320474777448,-5.0,256.0,7.0,71.28571428571429,-113.0,0.0,0
586961,Withdrawn,2.0,1.0,2.0,-18.0,-18.0,0.0,0.0,-131.0,-15.0,1
587002,Pass,1551.0,84.0,3.095808383233533,-13.0,243.0,7.0,77.42857142857143,-102.0,0.0,0
587006,Fail,85.0,11.0,1.5178571428571428,-8.0,31.0,1.0,56.0,-131.0,0.0,0
587099,Withdrawn,22.0,2.0,2.0,-16.0,3.0,0.0,0.0,-124.0,25.0,1
587310,Withdrawn,48.0,1.0,4.363636363636363,-18.0,-18.0,0.0,0.0,-129.0,-17.0,1
587552,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-124.0,-15.0,1
587576,Withdrawn,1310.0,150.0,2.4125230202578267,-24.0,259.0,8.0,42.625,-130.0,51.0,1
587641,Pass,1130.0,83.0,2.9658792650918637,-18.0,239.0,9.0,69.11111111111111,-124.0,0.0,0
587862,Pass,998.0,122.0,2.2528216704288937,-7.0,233.0,6.0,84.66666666666667,-108.0,0.0,0
587989,Pass,5634.0,194.0,3.1705120990433313,-18.0,261.0,7.0,84.71428571428571,-124.0,0.0,0
588013,Withdrawn,390.0,20.0,2.6530612244897958,-17.0,39.0,1.0,75.0,-114.0,41.0,1
588033,Pass,1133.0,70.0,2.436559139784946,-17.0,239.0,12.0,86.25,-116.0,170.0,1
588086,Pass,635.0,59.0,2.0957095709570956,-18.0,233.0,7.0,80.14285714285714,-122.0,0.0,0
588132,Pass,4189.0,244.0,2.9625176803394626,-16.0,261.0,7.0,85.0,-38.0,0.0,0
588146,Fail,2162.0,109.0,2.8788282290279628,-17.0,260.0,6.0,51.333333333333336,-124.0,0.0,0
588178,Pass,4477.0,176.0,3.1505981703026036,-18.0,241.0,11.0,88.36363636363636,-124.0,137.0,1
588197,Withdrawn,515.0,18.0,3.6013986013986012,-18.0,51.0,0.0,0.0,-96.0,51.0,1
588208,Pass,1845.0,97.0,2.566063977746871,-12.0,235.0,6.0,77.66666666666667,-109.0,0.0,0
588219,Pass,1348.0,128.0,3.036036036036036,-18.0,256.0,16.0,51.125,-236.0,0.0,0
588242,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-121.0,-4.0,1
588293,Pass,1629.0,157.0,2.9089285714285715,-18.0,247.0,6.0,77.66666666666667,-74.0,0.0,0
588352,Pass,2249.0,219.0,2.4850828729281766,-18.0,261.0,7.0,77.14285714285714,-99.0,0.0,0
588460,Fail,3426.0,140.0,3.988358556461001,-18.0,224.0,8.0,63.125,-235.0,219.0,1
588482,Distinction,3109.0,166.0,3.2486938349007315,-18.0,246.0,16.0,77.0,-109.0,0.0,0
588485,Withdrawn,1.0,1.0,1.0,-18.0,-18.0,0.0,0.0,-38.0,0.0,1
588493,Pass,2491.0,166.0,2.6331923890063424,-18.0,257.0,13.0,74.92307692307692,-60.0,0.0,0
588537,Withdrawn,324.0,23.0,2.16,-10.0,47.0,1.0,49.0,-120.0,51.0,1
588540,Distinction,9486.0,262.0,4.60709082078679,-18.0,261.0,7.0,94.0,-123.0,0.0,0
588556,Pass,764.0,65.0,1.9895833333333333,-11.0,241.0,8.0,53.5,-122.0,0.0,0
588566,Pass,1902.0,104.0,3.671814671814672,-17.0,244.0,13.0,72.76923076923077,-67.0,0.0,0
588658,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-113.0,-18.0,1
588815,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.0,-94.0,1
588824,Pass,2862.0,135.0,2.469370146678171,-14.0,234.0,8.0,71.625,-92.0,69.0,1
588850,Pass,1301.0,120.0,2.633603238866397,-17.0,255.0,7.0,80.85714285714286,-45.0,0.0,0
588884,Withdrawn,947.0,105.0,2.0997782705099777,-15.0,226.0,6.0,79.66666666666667,-121.0,233.0,1
589007,Withdrawn,63.0,2.0,5.25,-5.0,11.0,0.0,0.0,-73.0,109.0,1
589019,Pass,1467.0,126.0,2.306603773584906,-18.0,261.0,7.0,74.28571428571429,-113.0,0.0,0
589171,Fail,224.0,10.0,3.1549295774647885,18.0,58.0,2.0,61.0,-98.0,0.0,0
589212,Withdrawn,53.0,6.0,2.0384615384615383,-18.0,2.0,0.0,0.0,-86.0,2.0,1
589220,Pass,3221.0,155.0,3.050189393939394,-18.0,242.0,7.0,81.57142857142857,-98.0,0.0,0
589445,Withdrawn,56.0,4.0,3.7333333333333334,-12.0,-5.0,0.0,0.0,-117.0,-9.0,1
589458,Pass,2581.0,116.0,3.2222222222222223,-11.0,234.0,7.0,74.14285714285714,-81.0,0.0,0
589503,Pass,798.0,81.0,1.9752475247524752,-9.0,233.0,7.0,78.42857142857143,-109.0,0.0,0
589531,Pass,312.0,46.0,2.0259740259740258,-9.0,257.0,7.0,70.42857142857143,-116.0,0.0,0
589557,Pass,758.0,61.0,3.4144144144144146,-18.0,233.0,7.0,62.857142857142854,-56.0,0.0,0
589569,Withdrawn,639.0,46.0,2.2110726643598615,-16.0,73.0,2.0,62.5,-107.0,101.0,1
589582,Withdrawn,650.0,41.0,3.051643192488263,-3.0,123.0,3.0,56.666666666666664,-72.0,123.0,1
589584,Fail,347.0,46.0,2.393103448275862,-16.0,215.0,6.0,45.666666666666664,-96.0,0.0,0
589630,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-116.0,0.0,1
589723,Pass,1274.0,92.0,2.1927710843373496,-18.0,234.0,7.0,66.42857142857143,-102.0,27.0,1
589875,Pass,1117.0,80.0,1.9630931458699472,0.0,234.0,7.0,64.28571428571429,-29.0,0.0,0
589932,Fail,495.0,19.0,2.270642201834862,-10.0,52.0,1.0,66.0,-49.0,0.0,0
589956,Pass,2698.0,179.0,2.375,-18.0,259.0,13.0,85.3076923076923,-73.0,0.0,0
589963,Withdrawn,900.0,106.0,1.9313304721030042,-16.0,231.0,7.0,53.0,-60.0,6.0,1
590177,Withdrawn,19.0,2.0,3.1666666666666665,44.0,46.0,0.0,0.0,-93.0,0.0,1
590184,Fail,71.0,5.0,1.9189189189189189,-12.0,16.0,0.0,0.0,-115.0,0.0,0
590235,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.0,30.0,1
590370,Fail,452.0,29.0,2.878980891719745,-13.0,89.0,1.0,43.0,-58.0,0.0,0
590380,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-113.0,-31.0,1
590392,Pass,826.0,108.0,1.9903614457831325,-17.0,248.0,7.0,79.85714285714286,-107.0,0.0,0
590402,Fail,234.0,16.0,2.659090909090909,-10.0,237.0,1.0,17.0,-113.0,0.0,0
590420,Fail,53.0,4.0,1.962962962962963,-9.0,24.0,0.0,0.0,-113.0,0.0,0
590443,Pass,3689.0,186.0,2.9726027397260273,-18.0,243.0,7.0,81.57142857142857,-113.0,0.0,0
590464,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-96.0,-42.0,1
590482,Pass,1620.0,118.0,2.288135593220339,-18.0,258.0,7.0,51.57142857142857,-102.0,0.0,0
590541,Withdrawn,3189.0,194.0,2.5369928400954653,-18.0,240.0,7.0,94.42857142857143,-75.0,16.0,1
590789,Pass,1489.0,138.0,2.2390977443609024,-12.0,260.0,7.0,85.14285714285714,-31.0,0.0,0
590811,Withdrawn,476.0,67.0,1.6245733788395904,-18.0,129.0,3.0,67.66666666666667,-32.0,135.0,1
590828,Withdrawn,236.0,19.0,3.064935064935065,-8.0,62.0,2.0,34.0,-101.0,115.0,1
590918,Fail,319.0,75.0,1.6614583333333333,-18.0,261.0,7.0,45.714285714285715,-50.0,0.0,0
590920,Withdrawn,2206.0,139.0,2.3874458874458875,-23.0,255.0,12.0,52.5,-101.0,228.0,1
590921,Fail,1454.0,120.0,2.1226277372262774,-16.0,250.0,5.0,87.6,-107.0,0.0,0
590951,Fail,58.0,5.0,2.32,-5.0,50.0,0.0,0.0,-109.0,0.0,0
591071,Pass,927.0,67.0,2.485254691689008,-5.0,234.0,7.0,84.42857142857143,-87.0,0.0,0
591163,Withdrawn,687.0,31.0,3.318840579710145,-17.0,95.0,2.0,62.0,-80.0,166.0,1
591193,Pass,3733.0,205.0,2.7011577424023154,-18.0,261.0,7.0,91.0,-96.0,0.0,0
591202,Pass,480.0,44.0,2.2222222222222223,-18.0,255.0,7.0,50.42857142857143,-52.0,0.0,0
591210,Pass,1090.0,100.0,2.0801526717557253,-18.0,234.0,7.0,56.57142857142857,-56.0,0.0,0
591593,Pass,728.0,86.0,3.25,-18.0,239.0,7.0,72.85714285714286,-63.0,-25.0,1
591648,Withdrawn,261.0,17.0,3.0348837209302326,-12.0,43.0,1.0,68.0,-92.0,116.0,1
591650,Withdrawn,217.0,20.0,2.1485148514851486,-7.0,146.0,1.0,66.0,-107.0,169.0,1
591694,Fail,294.0,24.0,2.161764705882353,-12.0,61.0,1.0,68.0,-60.0,0.0,0
591845,Withdrawn,34.0,7.0,1.4166666666666667,-16.0,13.0,0.0,0.0,-107.0,32.0,1
591852,Withdrawn,469.0,27.0,2.405128205128205,-21.0,75.0,2.0,67.5,-120.0,66.0,1
591980,Fail,31.0,3.0,1.8235294117647058,-18.0,17.0,0.0,0.0,-93.0,0.0,0
592173,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.0,0.0,1
592189,Pass,805.0,116.0,2.090909090909091,-10.0,255.0,7.0,81.0,-102.0,0.0,0
592252,Pass,783.0,55.0,2.1871508379888267,-6.0,234.0,7.0,61.142857142857146,-90.0,0.0,0
592284,Fail,95.0,18.0,2.021276595744681,-18.0,55.0,1.0,0.0,-198.0,-197.0,1
592299,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-102.0,-52.0,1
592315,Pass,1189.0,113.0,2.7084282460136673,-18.0,227.0,6.0,60.833333333333336,-102.0,0.0,0
592382,Pass,2999.0,156.0,2.468312757201646,-18.0,258.0,7.0,71.57142857142857,-70.0,0.0,0
592486,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.0,0.0,0
592577,Pass,3274.0,240.0,2.9655797101449277,-18.0,261.0,7.0,89.85714285714286,-64.0,0.0,0
592625,Distinction,1503.0,92.0,2.424193548387097,-18.0,263.0,10.0,81.4,-77.0,0.0,0
592658,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-87.0,-78.0,1
592709,Fail,403.0,23.0,2.76027397260274,-13.0,99.0,3.0,75.66666666666667,-45.0,0.0,0
592749,Fail,447.0,36.0,2.3403141361256545,-18.0,25.0,0.0,0.0,-78.0,0.0,0
592804,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-97.0,0.0,1
592950,Pass,3392.0,152.0,2.855218855218855,-18.0,256.0,8.0,71.5,-98.0,28.0,1
593075,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65.0,-22.0,1
593303,Fail,341.0,31.0,2.8181818181818183,2.0,172.0,4.0,36.25,-45.0,0.0,0
593338,Pass,707.0,53.0,2.6578947368421053,-16.0,206.0,7.0,58.714285714285715,-49.0,0.0,0
593345,Withdrawn,495.0,37.0,2.9464285714285716,-18.0,163.0,9.0,56.22222222222222,-94.0,12.0,1
593475,Withdrawn,385.0,30.0,2.3333333333333335,-18.0,31.0,1.0,68.0,-53.0,46.0,1
593594,Withdrawn,285.0,36.0,1.993006993006993,0.0,143.0,2.0,43.0,-39.0,170.0,1
593654,Pass,1674.0,128.0,2.0290909090909093,-18.0,246.0,7.0,82.85714285714286,-29.0,0.0,0
593903,Fail,1271.0,149.0,1.7926657263751764,-13.0,247.0,14.0,55.642857142857146,-98.0,0.0,0
593973,Pass,2611.0,138.0,3.115751789976134,-18.0,234.0,7.0,75.71428571428571,-50.0,0.0,0
594011,Pass,1142.0,103.0,2.279441117764471,-16.0,242.0,7.0,84.85714285714286,-58.0,0.0,0
594052,Pass,400.0,42.0,2.1390374331550803,-17.0,261.0,5.0,69.8,-182.0,20.0,1
594079,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72.0,0.0,1
594081,Withdrawn,401.0,52.0,2.537974683544304,-7.0,160.0,4.0,80.75,-10.0,163.0,1
594086,Fail,479.0,34.0,2.661111111111111,-16.0,182.0,5.0,59.4,-50.0,0.0,0
594164,Withdrawn,5217.0,219.0,3.478,-18.0,214.0,6.0,34.666666666666664,-113.0,215.0,1
594201,Pass,1802.0,120.0,2.815625,-18.0,233.0,7.0,83.57142857142857,-38.0,0.0,0
594407,Withdrawn,677.0,50.0,2.435251798561151,-13.0,158.0,6.0,76.33333333333333,-95.0,118.0,1
594414,Withdrawn,472.0,33.0,2.175115207373272,-6.0,201.0,6.0,43.0,-29.0,215.0,1
594507,Pass,2566.0,128.0,2.9699074074074074,-18.0,261.0,7.0,89.71428571428571,-91.0,0.0,0
594578,Fail,175.0,17.0,2.0114942528735633,-18.0,32.0,0.0,0.0,-95.0,0.0,0
594599,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-94.0,-66.0,1
594869,Fail,1123.0,86.0,2.886889460154242,-13.0,204.0,5.0,69.8,-67.0,0.0,0
594880,Withdrawn,149.0,14.0,2.292307692307692,-18.0,52.0,0.0,0.0,-94.0,0.0,1
594925,Pass,2787.0,173.0,3.0064724919093853,-18.0,261.0,6.0,60.333333333333336,-53.0,0.0,0
594963,Pass,2948.0,161.0,2.7170506912442396,-18.0,260.0,7.0,79.42857142857143,-67.0,0.0,0
595008,Withdrawn,412.0,28.0,2.07035175879397,-10.0,31.0,1.0,53.0,-87.0,44.0,1
595079,Pass,285.0,41.0,2.159090909090909,-18.0,258.0,7.0,47.57142857142857,-29.0,0.0,0
595319,Distinction,2086.0,202.0,2.600997506234414,-18.0,237.0,7.0,93.28571428571429,-92.0,0.0,0
595396,Withdrawn,651.0,64.0,2.199324324324324,-21.0,150.0,9.0,49.333333333333336,-67.0,170.0,1
595601,Fail,1024.0,95.0,2.12008281573499,-18.0,256.0,7.0,44.714285714285715,-56.0,0.0,0
595685,Pass,683.0,85.0,1.8763736263736264,-14.0,247.0,8.0,59.375,-202.0,53.0,1
595687,Pass,1350.0,117.0,2.1634615384615383,-18.0,258.0,6.0,55.5,-36.0,0.0,0
595720,Withdrawn,628.0,23.0,3.7604790419161676,-18.0,14.0,0.0,0.0,-45.0,19.0,1
595723,Fail,84.0,7.0,2.0,-18.0,52.0,0.0,0.0,-87.0,0.0,0
595894,Withdrawn,51.0,6.0,1.8888888888888888,-4.0,10.0,0.0,0.0,-72.0,0.0,1
595940,Fail,644.0,47.0,2.5555555555555554,-16.0,234.0,7.0,71.28571428571429,-38.0,0.0,0
595963,Withdrawn,227.0,23.0,1.7874015748031495,-18.0,69.0,2.0,44.0,-22.0,102.0,1
595988,Pass,1151.0,122.0,2.179924242424242,-18.0,257.0,7.0,79.57142857142857,-98.0,72.0,1
596093,Pass,821.0,68.0,2.9963503649635035,-18.0,210.0,7.0,69.28571428571429,-87.0,0.0,0
596104,Fail,637.0,49.0,2.6877637130801686,-7.0,233.0,6.0,59.833333333333336,-26.0,0.0,0
596204,Fail,1197.0,90.0,2.574193548387097,-18.0,253.0,7.0,53.714285714285715,-57.0,0.0,0
596270,Pass,1243.0,72.0,2.2039007092198584,-13.0,236.0,6.0,85.83333333333333,-66.0,0.0,0
596292,Withdrawn,486.0,54.0,1.7052631578947368,-12.0,201.0,5.0,82.2,-87.0,202.0,1
596306,Fail,1115.0,80.0,3.0886426592797784,-11.0,254.0,7.0,63.285714285714285,-65.0,0.0,0
596441,Pass,758.0,70.0,2.1844380403458215,-18.0,247.0,7.0,49.0,-108.0,39.0,1
596473,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.0,0.0,0
596542,Fail,90.0,4.0,5.0,2.0,25.0,0.0,0.0,-64.0,0.0,0
596570,Pass,580.0,45.0,2.4680851063829787,-4.0,261.0,6.0,77.33333333333333,-87.0,0.0,0
596589,Fail,1032.0,105.0,3.0352941176470587,-6.0,227.0,5.0,80.0,-87.0,0.0,0
596629,Fail,39.0,4.0,1.4444444444444444,-16.0,-10.0,0.0,0.0,-32.0,0.0,0
596846,Distinction,2621.0,130.0,2.8897464167585447,-18.0,242.0,16.0,76.0,-73.0,0.0,0
596978,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56.0,-17.0,1
597178,Withdrawn,170.0,13.0,2.537313432835821,-15.0,54.0,0.0,0.0,-38.0,150.0,1
597192,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81.0,-14.0,1
597235,Fail,755.0,47.0,2.3374613003095974,-18.0,233.0,5.0,64.6,-74.0,0.0,0
597243,Pass,428.0,50.0,2.5783132530120483,-16.0,241.0,6.0,52.666666666666664,-27.0,0.0,0
597308,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.0,-35.0,1
597428,Pass,2115.0,90.0,3.0875912408759123,-18.0,235.0,7.0,90.57142857142857,-43.0,0.0,0
597443,Fail,106.0,9.0,2.3043478260869565,-17.0,38.0,0.0,0.0,-74.0,0.0,0
597453,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81.0,-66.0,1
597504,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60.0,-26.0,1
597560,Pass,894.0,66.0,2.257575757575758,-17.0,232.0,6.0,70.16666666666667,-154.0,6.0,1
597561,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.0,-10.0,1
597571,Pass,1848.0,154.0,2.3722721437740693,-18.0,237.0,7.0,80.0,-22.0,0.0,0
597602,Pass,1518.0,93.0,3.264516129032258,-17.0,257.0,7.0,79.28571428571429,-81.0,0.0,0
597726,Fail,209.0,12.0,2.0693069306930694,-8.0,96.0,2.0,12.5,-70.0,0.0,0
597754,Withdrawn,43.0,1.0,3.909090909090909,-18.0,-18.0,0.0,0.0,-70.0,-16.0,1
597755,Pass,1643.0,118.0,2.0435323383084576,-18.0,259.0,16.0,87.8125,-58.0,0.0,0
597770,Pass,1219.0,86.0,2.308712121212121,-18.0,249.0,7.0,51.0,-63.0,0.0,0
597871,Pass,837.0,83.0,1.9066059225512528,-18.0,235.0,7.0,83.0,-53.0,0.0,0
597924,Withdrawn,81.0,12.0,1.7234042553191489,-12.0,15.0,0.0,0.0,-36.0,18.0,1
597938,Distinction,2655.0,153.0,2.530981887511916,-15.0,261.0,6.0,91.16666666666667,-59.0,0.0,0
597968,Pass,723.0,73.0,2.4343434343434343,-4.0,257.0,7.0,79.0,-50.0,0.0,0
598052,Pass,1419.0,118.0,2.6523364485981307,-18.0,261.0,7.0,80.42857142857143,-78.0,0.0,0
598064,Pass,3032.0,166.0,2.6205704407951598,-18.0,243.0,7.0,65.14285714285714,-65.0,0.0,0
598089,Withdrawn,315.0,15.0,2.9716981132075473,-16.0,40.0,1.0,32.0,-80.0,102.0,1
598123,Withdrawn,160.0,18.0,2.0253164556962027,-18.0,94.0,2.0,67.0,-78.0,133.0,1
598246,Distinction,2739.0,171.0,2.59375,-17.0,238.0,7.0,84.28571428571429,-73.0,0.0,0
598323,Withdrawn,194.0,20.0,2.131868131868132,-2.0,55.0,1.0,51.0,-37.0,60.0,1
598430,Withdrawn,59.0,6.0,1.84375,-15.0,12.0,0.0,0.0,-52.0,12.0,1
598516,Pass,3373.0,201.0,2.8416175231676495,-17.0,261.0,7.0,76.28571428571429,-74.0,0.0,0
